siteID,plot_dist_km,comdis
LAJA,0.990428635,0.646452942
LAJA,1.41609407,0.583019988
LAJA,1.715887032,0.588375943
LAJA,1.567353051,0.368575624
LAJA,1.955689277,0.478403711
LAJA,1.210764549,0.712894913
LAJA,0.450651172,0.620372307
LAJA,0.282184227,0.680897055
LAJA,0.956396017,0.503613905
LAJA,0.199068104,0.556851909
LAJA,0.21233551,0.616906301
LAJA,0.316525712,0.921257342
LAJA,0.43143251,0.682599899
LAJA,0.134174275,0.75372549
LAJA,1.471373413,0.770820887
LAJA,1.012432783,0.734942853
LAJA,1.994574411,0.973144672
LAJA,2.318530476,0.966792453
LAJA,2.377622469,0.749382439
LAJA,1.617377514,0.892696435
LAJA,1.636770869,0.820317899
LAJA,2.096484418,0.814199582
LAJA,2.346686202,0.988532884
LAJA,2.226824167,0.770999215
LAJA,2.608828254,0.825089606
LAJA,1.850406423,0.933160744
LAJA,0.286509036,0.555848609
LAJA,0.756266667,0.970864835
LAJA,1.401620394,0.944107728
LAJA,0.885963741,0.859856263
LAJA,0.7078545,0.919847328
LAJA,0.56631125,0.969444444
LAJA,1.041891469,0.979423174
LAJA,0.600112821,0.771074079
LAJA,0.730350638,0.759150724
LAJA,1.131462049,0.831516125
LAJA,0.633743953,0.777149182
LAJA,1.665459851,0.893259972
LAJA,1.954353413,0.984053863
LAJA,2.02686599,0.763027027
LAJA,1.256939092,0.882391375
LAJA,1.283522251,0.718199609
LAJA,1.732852764,0.781135639
LAJA,2.003665584,0.807987877
LAJA,1.871721362,0.790735342
LAJA,2.257417188,0.758319945
LAJA,1.501264451,0.988916535
LAJA,0.103944395,0.365964425
LAJA,0.419017469,0.75897347
LAJA,1.123549307,0.830020624
LAJA,0.510589667,0.755653884
LAJA,0.354329119,0.822868928
LAJA,0.258798333,0.892367067
LAJA,0.689613299,0.773314204
LAJA,0.220054177,0.968242849
LAJA,0.350642546,0.787365505
LAJA,0.380169367,0.784827214
LAJA,0.849563476,0.694167351
LAJA,0.317396906,0.706260234
LAJA,1.386964693,0.848544787
LAJA,1.64443459,0.821716801
LAJA,1.7270193,0.660410687
LAJA,0.952275257,0.855649241
LAJA,0.985503427,0.838047138
LAJA,1.423734956,0.699722189
LAJA,1.710335153,0.958218194
LAJA,1.568865794,0.694563899
LAJA,1.956395685,0.787373856
LAJA,1.205380256,0.988208092
LAJA,0.410090015,0.754104719
LAJA,0.215987709,0.994618834
LAJA,0.912061992,0.952968978
LAJA,0.196686758,0.767623364
LAJA,0.141357346,0.91846298
LAJA,0.243285393,0.97450805
LAJA,0.406588375,0.954283835
LAJA,0.099373018,0.448226442
LAJA,0.075440637,0.730070691
LAJA,0.695152182,0.693181818
LAJA,0.316466884,0.973015873
LAJA,0.820555862,0.760187254
LAJA,0.220479494,0.778609504
LAJA,1.35131437,0.976370035
LAJA,1.557748832,0.95892575
LAJA,1.659315681,0.686996779
LAJA,0.884303865,0.925675676
LAJA,0.929202102,0.905250807
LAJA,1.340336333,0.806923665
LAJA,1.652587426,0.995768262
LAJA,1.497102957,0.740625314
LAJA,1.885528087,0.855531915
LAJA,1.148837505,0.984676742
LAJA,0.551197535,0.559735284
LAJA,0.330534142,0.998450333
LAJA,0.948273851,0.996004458
LAJA,0.167609806,0.875991839
LAJA,0.275499472,0.964520926
LAJA,0.405016502,0.982429907
LAJA,0.405516305,0.995114241
LAJA,0.235479142,0.753323965
LAJA,0.101324101,0.752407426
LAJA,0.829003122,0.608104769
LAJA,0.450261416,0.731452951
LAJA,0.163335336,0.692456949
LAJA,1.073882035,0.995132427
LAJA,0.490753567,0.998125878
LAJA,1.609565046,1
LAJA,1.829271836,1
LAJA,1.929111663,0.998936453
LAJA,1.153232212,0.999089668
LAJA,1.194964915,1
LAJA,1.611822373,0.996144149
LAJA,1.919935812,1
LAJA,1.767518136,0.998141511
LAJA,2.15599136,0.990266247
LAJA,1.41518242,1
LAJA,0.365485708,0.99645104
LAJA,0.446647494,1
LAJA,1.151810139,1
LAJA,0.406227001,0.997503121
LAJA,0.367654275,0.998
LAJA,0.390878327,0.998637602
LAJA,0.637519775,0.99779978
LAJA,0.180689418,0.99707474
LAJA,0.207355147,1
LAJA,0.607461089,0.978873239
LAJA,0.265257956,0.905710491
LAJA,0.239749286,1
LAJA,0.271535533,0.999701937
LAJA,0.997826344,0.988576721
LAJA,0.401684371,0.989823609
LAJA,1.53074564,0.993247269
LAJA,1.735796468,0.987092989
LAJA,1.840247551,0.997148967
LAJA,1.065539212,0.987651145
LAJA,1.110364417,0.983063895
LAJA,1.519360689,0.993264913
LAJA,1.833898851,1
LAJA,1.67773695,0.996584116
LAJA,2.066089857,0.983022071
LAJA,1.33009049,1
LAJA,0.445686256,0.987350668
LAJA,0.418961686,0.993204983
LAJA,1.100587463,0.995447372
LAJA,0.332681996,0.993221488
LAJA,0.343658831,0.983058679
LAJA,0.408430897,0.989296007
LAJA,0.570600819,0.992570579
LAJA,0.188745075,0.993680885
LAJA,0.144540656,0.999720358
LAJA,0.70077921,0.970230041
LAJA,0.342186995,0.949610295
LAJA,0.202999404,0.994366197
LAJA,0.181311459,0.996453329
LAJA,0.09959006,0.51543943
LAJA,0.242502493,0.392731536
LAJA,0.700802229,0.723430702
LAJA,0.612339598,0.943136586
LAJA,1.062077762,0.994139807
LAJA,1.042745697,0.784275504
LAJA,0.473381996,0.926226292
LAJA,0.421736484,0.814239059
LAJA,0.85987922,0.821292776
LAJA,0.986463453,0.46236759
LAJA,0.920785352,0.754080119
LAJA,1.267731039,0.740939728
LAJA,0.552948747,0.829811867
LAJA,1.146533009,0.827301587
LAJA,0.682644956,0.673799726
LAJA,0.123447347,0.235648846
LAJA,0.711440364,0.739310488
LAJA,0.755909687,0.371378402
LAJA,0.849049988,0.931145951
LAJA,0.472479181,0.676244228
LAJA,0.943066399,0.982355274
LAJA,0.897597849,0.591017415
LAJA,1.401045163,0.98275669
LAJA,1.098840838,0.785660377
LAJA,0.861026316,0.994935594
LAJA,0.877995028,0.999397651
LAJA,1.099347202,1
LAJA,1.039852859,0.999715909
LAJA,0.28034898,0.467251645
LAJA,0.745518328,0.710154599
LAJA,0.605453951,0.949077491
LAJA,1.073044809,0.981857319
LAJA,1.043308641,0.778437191
LAJA,0.506986874,0.928387282
LAJA,0.450604849,0.804633867
LAJA,0.875385966,0.814810846
LAJA,0.982586883,0.517972076
LAJA,0.926905821,0.745874914
LAJA,1.26591721,0.735115939
LAJA,0.566320754,0.838177695
LAJA,1.173268388,0.802890634
LAJA,0.714762384,0.63844877
LAJA,0.085854552,0.335026743
LAJA,0.75262908,0.744997777
LAJA,0.789333641,0.343971631
LAJA,0.876471733,0.90839971
LAJA,0.514363734,0.638581242
LAJA,0.978103622,0.978992042
LAJA,0.936570743,0.598906997
LAJA,1.423524008,0.971698113
LAJA,1.128665646,0.786344635
LAJA,0.897965045,0.981947743
LAJA,0.919640808,0.991180899
LAJA,1.136945636,1
LAJA,1.079452751,0.994354712
LAJA,0.047141729,0.2674889
LAJA,0.266727469,0.386390768
LAJA,0.649310637,0.693980993
LAJA,0.681896068,0.914275758
LAJA,1.118329243,0.988257196
LAJA,1.107598635,0.756162055
LAJA,0.500912789,0.909931645
LAJA,0.458760781,0.777004417
LAJA,0.911855123,0.791845056
LAJA,1.054077583,0.432785026
LAJA,0.981667765,0.727169811
LAJA,1.333917029,0.713518353
LAJA,0.608560347,0.998232001
LAJA,1.074253267,0.854090222
LAJA,0.612196474,0.763017169
LAJA,0.141397624,0.390058641
LAJA,0.650812928,0.733192612
LAJA,0.686273162,0.480480779
LAJA,0.776874793,0.923704814
LAJA,0.413604051,0.662900683
LAJA,0.874647058,0.973949919
LAJA,0.833357645,0.728510162
LAJA,1.328431578,0.992683206
LAJA,1.027419863,0.759542405
LAJA,0.79436536,0.991459715
LAJA,0.81813232,0.998158944
LAJA,1.033391477,1
LAJA,0.97646475,0.997666278
LAJA,0.072617755,0.299039005
LAJA,0.103607623,0.240277359
STEI,0.048325774,0.526582955
STEI,2.248598788,0.811669129
STEI,2.200351014,0.786587183
STEI,3.193965803,0.628145865
STEI,3.145713819,0.642369522
STEI,0.945374049,0.664575014
STEI,0.729581053,0.509532062
STEI,0.681344356,0.596982234
STEI,1.519021034,0.692908263
STEI,2.464391695,0.524413146
STEI,1.603237559,0.568436155
STEI,1.554989639,0.629719264
STEI,0.645361482,0.847594446
STEI,1.590730052,0.714219005
STEI,0.873661653,0.64269021
STEI,4.335130367,0.659679408
STEI,4.286878395,0.617579029
STEI,2.086535203,0.914565826
STEI,1.141164644,0.897080653
STEI,3.605555375,0.819944598
STEI,2.731893943,0.781447839
STEI,3.421483453,0.82597289
STEI,3.37323198,0.81799591
STEI,1.172888954,0.625065824
STEI,0.227518784,0.788006483
STEI,2.69190846,0.741424802
STEI,1.818246965,0.788490284
STEI,0.913646998,0.897330595
STEI,0.41192641,0.777339346
STEI,0.363697633,0.730154946
STEI,1.836675172,0.625949367
STEI,2.782044593,0.710538426
STEI,0.31765499,0.619826265
STEI,1.191314801,0.814071628
STEI,3.923208719,0.835497835
STEI,3.009561727,0.66630157
STEI,1.26995498,0.581411126
STEI,1.318198801,0.499860918
STEI,3.518549784,0.78203125
STEI,4.463911607,0.776828617
STEI,1.999535931,0.678937839
STEI,2.87318836,0.630206773
STEI,5.605075929,0.713824289
STEI,4.691429963,0.864422627
STEI,1.681881384,0.622941176
STEI,2.02979218,0.662235781
STEI,1.981540946,0.627960275
STEI,0.218824955,0.888121876
STEI,1.164173626,0.631705959
STEI,1.300219342,0.653279516
STEI,0.426558631,0.795901969
STEI,2.305338199,0.895292379
STEI,1.391691356,0.899470899
STEI,1.61787137,0.844078556
STEI,3.299739392,0.758162576
STEI,4.989091697,0.822688831
STEI,4.940839486,0.718842002
STEI,2.740496338,0.830318974
STEI,1.795125914,0.821149752
STEI,4.259516705,0.819235837
STEI,3.385855304,0.780513358
STEI,0.65396137,0.380486441
STEI,1.567608368,0.875572519
STEI,4.577170086,0.805204844
STEI,6.259036755,0.907345322
STEI,2.959299519,0.891913856
STEI,2.319971584,0.596199525
STEI,2.271718381,0.636306335
STEI,0.071515007,0.837231057
STEI,0.873995811,0.738267148
STEI,1.590401047,0.62724758
STEI,0.716741284,0.684391081
STEI,2.015160105,0.761406133
STEI,1.101514352,0.82760629
STEI,1.908052215,0.738079248
STEI,3.589915862,0.763666947
STEI,0.290182803,0.76909679
STEI,2.669121114,0.678209164
STEI,2.733344362,0.714675502
STEI,2.685094644,0.678089304
STEI,0.484747833,0.72591187
STEI,0.460626971,0.60769101
STEI,2.003767995,0.556485356
STEI,1.130106973,0.764855072
STEI,1.601787561,0.689713961
STEI,0.688141121,0.851920407
STEI,2.321421689,0.638903815
STEI,4.003293309,0.783664459
STEI,0.70355428,0.755434783
STEI,2.255748805,0.621522694
STEI,0.413387315,0.742161807
STEI,0.767217337,0.573810994
STEI,0.815472507,0.476447876
STEI,3.015816062,0.589473684
STEI,3.961182896,0.444995045
STEI,1.49679677,0.482241953
STEI,2.370454889,0.792666115
STEI,5.102347509,0.87005316
STEI,4.188700649,0.751337999
STEI,1.179141811,0.701897019
STEI,0.50275024,0.658252427
STEI,2.797009315,0.50412175
STEI,5.75630881,0.878465416
STEI,3.087188272,0.717391304
STEI,3.500561695,0.6605348
STEI,0.416959795,0.722023277
STEI,0.465200259,0.63597263
STEI,2.665551003,0.910294118
STEI,3.610914014,0.800987467
STEI,1.146538625,0.8622259
STEI,2.020189554,0.759110562
STEI,4.752078559,0.833188908
STEI,3.838432206,0.920196775
STEI,0.82888512,0.893089431
STEI,0.85299884,0.775
STEI,2.446741205,0.89632612
STEI,5.406039608,0.900437409
STEI,2.736918495,0.875320677
STEI,3.150294879,0.892357374
STEI,0.350280156,0.829067245
STEI,2.182141291,0.741508602
STEI,2.133893165,0.770761839
STEI,0.066458283,0.512506652
STEI,1.011829595,0.726590538
STEI,1.452563994,0.691606532
STEI,0.578903805,0.810993976
STEI,2.152991732,0.902277433
STEI,1.239345159,0.737997257
STEI,1.770217947,0.677087164
STEI,3.452091955,0.804624823
STEI,0.152369364,0.831382979
STEI,2.806952964,0.812307692
STEI,0.137891626,0.727754862
STEI,0.551204171,0.756392376
STEI,2.949358599,0.620589456
STEI,2.599093203,0.918109371
STEI,2.076480838,0.606609755
STEI,2.028228132,0.476489298
STEI,0.17216466,0.752915814
STEI,1.117485693,0.783106449
STEI,1.346910317,0.695805315
STEI,0.473251781,0.650891882
STEI,2.258650271,0.797795003
STEI,1.345003956,0.842362067
STEI,1.664561334,0.699430263
STEI,3.34642601,0.41153906
STEI,0.046701311,0.751963922
STEI,2.912611421,0.917496313
STEI,0.243490884,0.85623654
STEI,0.656870372,0.75667086
STEI,2.843697639,0.649004387
STEI,2.493428321,0.716261946
STEI,0.105723126,0.813042931
STEI,2.005444822,0.794645178
STEI,1.957198572,0.853582555
STEI,0.243156026,0.850245736
STEI,1.188530026,0.829063509
STEI,1.275866063,0.698552101
STEI,0.402209647,0.720963173
STEI,2.329691045,0.899874844
STEI,1.416044949,0.784068466
STEI,1.593520528,0.629216097
STEI,3.275397046,0.883211679
STEI,0.024615993,0.838202247
STEI,2.983652102,0.937799043
STEI,0.314570968,0.854134879
STEI,0.727903836,0.750425026
STEI,2.772661912,0.82552018
STEI,2.422398207,0.908794788
STEI,0.176701187,0.868787276
STEI,0.071194564,0.796518961
STEI,4.280958658,0.755762914
STEI,4.232707789,0.649580387
STEI,2.032361542,0.699223485
STEI,1.086994559,0.756447465
STEI,3.551382429,0.707784872
STEI,2.677721472,0.678775691
STEI,0.054199849,0.666675957
STEI,0.859475988,0.522633119
STEI,3.869036209,0.669587112
STEI,5.550905906,0.764284195
STEI,2.251166934,0.790760374
STEI,0.708136148,0.635313138
STEI,1.960990327,0.700289189
STEI,1.54761452,0.599970777
STEI,5.048175951,0.723569973
STEI,4.697908035,0.92020116
STEI,2.09881844,0.767913906
STEI,2.2044799,0.79532446
STEI,2.275517081,0.806256114
STEI,0.855016316,0.916622317
STEI,0.806781761,0.963399109
STEI,1.39359083,0.926462183
STEI,2.338963172,0.933488733
STEI,0.125437796,0.93336665
STEI,0.748234345,0.935944242
STEI,3.480125947,0.964390666
STEI,2.566479325,0.947390224
STEI,0.443089915,0.955000821
STEI,2.124971266,0.949717617
STEI,1.174792934,0.916690042
STEI,4.134087146,0.971524288
STEI,1.46497541,0.965660154
STEI,1.878338391,0.948383733
STEI,1.622230494,0.907942551
STEI,1.271974778,0.968326437
STEI,1.327134222,0.950083195
STEI,1.22148522,0.920271261
STEI,1.150435256,0.875391359
STEI,3.425952317,0.891993112
STEI,4.532267403,0.88902234
STEI,4.484016124,0.879417879
STEI,2.283670734,0.904635762
STEI,1.338302407,0.847611369
STEI,3.802691514,0.897107529
STEI,2.929030407,0.88400703
STEI,0.197140698,0.935513802
STEI,1.110784149,0.864042934
STEI,4.120345189,0.890790899
STEI,5.802214013,0.930759651
STEI,2.50247545,0.880834512
STEI,0.456826824,0.902580071
STEI,2.212298191,0.90425828
STEI,1.798923532,0.900613101
STEI,5.299484658,0.842508711
STEI,4.949216345,0.876784101
STEI,2.350127557,0.917816437
STEI,2.455788053,0.902231333
STEI,2.526826341,0.815221815
STEI,0.251309441,0.814071132
STEI,3.677261547,0.593973747
STEI,0.591305273,0.856634227
STEI,0.639571525,0.844032922
STEI,2.839899141,0.712941176
STEI,3.785268483,0.860706446
STEI,1.320878194,0.834898449
STEI,2.194538869,0.812690135
STEI,4.926432739,0.890850722
STEI,4.012785741,0.790834313
STEI,1.003224081,0.686173633
STEI,0.678682665,0.713161132
STEI,2.621095023,0.903259727
STEI,5.580394109,0.894852618
STEI,2.911275251,0.861652484
STEI,3.32464577,0.786491677
STEI,0.175933874,0.844776119
STEI,0.174433361,0.891495076
STEI,2.773441981,0.910756501
STEI,2.667784397,0.750468457
STEI,2.596744258,0.848509267
STEI,4.872260289,0.741502271
STEI,1.446310219,0.922120225
STEI,5.123569268,0.80530303
STEI,2.224810574,0.925777332
STEI,2.176564819,0.933479934
STEI,0.023842098,0.847099501
STEI,0.969171045,0.897598311
STEI,1.495231194,0.884420614
STEI,0.621575985,0.911242604
STEI,2.110328588,0.95093979
STEI,1.19668388,0.882676444
STEI,1.812885889,0.935521348
STEI,3.494763193,0.93387267
STEI,0.195066695,0.927297056
STEI,2.764289239,0.96811071
STEI,0.095357035,0.938868236
STEI,0.508544099,0.941504178
STEI,2.992027509,0.853814236
STEI,2.641764363,0.962869585
STEI,0.042711554,0.873265495
STEI,0.148432725,0.902594074
STEI,0.219366363,0.854088723
STEI,2.056153695,0.878864202
STEI,1.369799565,0.906001446
STEI,2.307463076,0.776737309
STEI,2.816109283,0.8812074
STEI,0.184516664,0.69585078
STEI,0.232787379,0.738010507
STEI,2.433114883,0.822852446
STEI,3.378482336,0.742233972
STEI,0.914095835,0.714234875
STEI,1.787753792,0.694843169
STEI,4.519646872,0.812291744
STEI,3.605999936,0.789876265
STEI,0.596440846,0.792499124
STEI,1.085441845,0.756365061
STEI,2.21430871,0.739143323
STEI,5.173608213,0.839985681
STEI,2.504488216,0.757899231
STEI,2.917860685,0.703114282
STEI,0.582701215,0.78687917
STEI,0.232456983,0.901599759
STEI,2.36665745,0.843615819
STEI,2.260997457,0.766328153
STEI,2.189960697,0.808159867
STEI,4.465475053,0.548382487
STEI,1.039530189,0.853752405
STEI,4.716783837,0.873437747
STEI,0.406789146,0.817297128
STEI,2.40932631,0.915323364
STEI,0.404118607,0.863400848
STEI,0.452356005,0.907639681
STEI,2.652707004,0.912389233
STEI,3.598069394,0.883075206
STEI,1.133695983,0.915367483
STEI,2.007345604,0.884581237
STEI,4.739233887,0.94322541
STEI,3.825587641,0.964388489
STEI,0.816042988,0.949860724
STEI,0.865842797,0.917376628
STEI,2.433896786,0.930552022
STEI,5.393194882,0.943002089
STEI,2.72407379,0.933091912
STEI,3.13745059,0.884816754
STEI,0.363127866,0.909998464
STEI,0.012851012,0.871592817
STEI,2.586249164,0.958483755
STEI,2.480583711,0.889273547
STEI,2.409554423,0.905337079
STEI,4.685063517,0.935946135
STEI,1.259132377,0.842424242
STEI,4.936371762,0.934373319
STEI,0.18728437,0.934544483
STEI,2.628920627,0.945083014
STEI,0.21962021,0.810015246
STEI,0.039403698,0.854818065
STEI,0.010389695,0.916612165
STEI,2.209282054,0.949222594
STEI,3.154652223,0.914791766
STEI,0.69026102,0.897514996
STEI,1.563922256,0.851485149
STEI,4.295816184,0.924870928
STEI,3.382169218,0.901287554
STEI,0.372607876,0.903394697
STEI,1.3092835,0.92971246
STEI,1.990479157,0.900316001
STEI,4.949777537,0.946914857
STEI,2.280660087,0.873851806
STEI,2.694028932,0.93336887
STEI,0.806538594,0.918374621
STEI,0.456300206,0.926618915
STEI,2.142824991,0.959913793
STEI,2.037169207,0.895911713
STEI,1.966127034,0.776527331
STEI,4.241643408,0.87098106
STEI,0.81569297,0.535830212
STEI,4.492952464,0.578029376
STEI,0.630617325,0.865168539
STEI,2.185491976,0.907158837
STEI,0.223844312,0.813819326
STEI,0.443461768,0.831159918
STEI,2.155895635,0.924496923
STEI,2.107649653,0.924024024
STEI,0.092713054,0.773511111
STEI,1.038083121,0.875789165
STEI,1.426316482,0.880232011
STEI,0.552660702,0.916276164
STEI,2.179242158,0.966239247
STEI,1.265596834,0.84358186
STEI,1.7439711,0.725290023
STEI,3.425848082,0.862233589
STEI,0.126168856,0.93685052
STEI,2.833202985,0.916482824
STEI,0.164178083,0.934594893
STEI,0.577456226,0.829025845
STEI,2.923112638,0.879447604
STEI,2.572849246,0.952064997
STEI,0.026297553,0.925540123
STEI,0.079586737,0.840825052
STEI,0.150451112,0.701951508
STEI,2.125067624,0.790470498
STEI,1.300885136,0.843348141
STEI,2.376376965,0.731920904
STEI,2.747194634,0.673492286
STEI,0.068915293,0.746106974
STEI,2.340411429,0.839676906
STEI,2.560005485,0.879603705
STEI,2.11657735,0.792749821
STEI,0.177611942,0.844247788
STEI,0.225907202,0.852365618
STEI,2.426189322,0.80946036
STEI,3.3715594,0.836676218
STEI,0.907168288,0.810436635
STEI,1.780829475,0.821645938
STEI,4.512723414,0.920859243
STEI,3.59907644,0.724912824
STEI,0.589514862,0.785007808
STEI,1.092381341,0.874151758
STEI,2.207386232,0.863608437
STEI,5.166684771,0.933387053
STEI,2.497567,0.908510638
STEI,2.91093619,0.789493088
STEI,0.589633718,0.821630804
STEI,0.239427506,0.892062159
STEI,2.359732258,0.85786802
STEI,2.254076116,0.818147993
STEI,2.183034286,0.603960396
STEI,4.458550672,0.687742696
STEI,1.032599985,0.859045692
STEI,4.709859722,0.747363698
STEI,0.413710244,0.674728201
STEI,2.402399183,0.816133942
STEI,0.007327134,0.841384283
STEI,0.226597275,0.923457902
STEI,0.216907268,0.760541385
STEI,2.333484577,0.731726653
STEI,56.31132186,0.705479452
STEI,56.26308246,0.698439556
STEI,54.06273792,0.808590103
STEI,53.11739706,0.72285192
STEI,55.58174125,0.630805875
STEI,54.70809661,0.687808733
STEI,51.97624574,0.878423237
STEI,52.88987871,0.778928294
STEI,55.89939546,0.618657299
STEI,57.58127673,0.733863837
STEI,54.28155483,0.758313058
STEI,51.32229468,0.926873127
STEI,53.99138733,0.798634812
STEI,53.57800233,0.757566721
STEI,57.07853305,0.681761529
STEI,56.72827979,0.893448048
STEI,54.12919617,0.819411918
STEI,54.23487265,0.733438429
STEI,54.30588696,0.561128527
STEI,52.03040807,0.720061402
STEI,55.45630555,0.851379454
STEI,51.77910515,0.81878376
STEI,56.90260773,0.714285714
STEI,54.08652066,0.905408364
STEI,56.49583506,0.746412884
STEI,56.71543688,0.884707363
STEI,56.27199468,0.789638041
STEI,54.15543595,0.709843194
STEI,56.48889949,0.704389851
STEI,56.33947053,0.86146827
STEI,56.29123102,0.742548912
STEI,54.09088627,0.879115922
STEI,53.1455451,0.859786477
STEI,55.60988989,0.807247494
STEI,54.73624503,0.849549031
STEI,52.00439355,0.931991952
STEI,52.91802673,0.808123598
STEI,55.92754413,0.718619644
STEI,57.60942542,0.838682071
STEI,54.3097031,0.740617577
STEI,51.35044233,0.944907856
STEI,54.01953549,0.940733772
STEI,53.60615054,0.881872539
STEI,57.10668183,0.747784045
STEI,56.75642841,0.940910559
STEI,54.15734451,0.908840471
STEI,54.26302087,0.781166044
STEI,54.33403539,0.702135295
STEI,52.05855596,0.826948762
STEI,55.48445421,0.882928154
STEI,51.80725296,0.879096621
STEI,56.93075657,0.736319246
STEI,54.11466908,0.898664405
STEI,56.52398377,0.845272206
STEI,56.74358548,0.892032119
STEI,56.30014344,0.815705351
STEI,54.18358437,0.785502003
STEI,56.51704829,0.759186865
STEI,0.02823052,0.504845264
STEI,56.4809834,0.910379835
STEI,56.43274398,0.922955975
STEI,54.23239941,0.883192488
STEI,53.28705851,0.910305637
STEI,55.75140278,0.89110051
STEI,54.87775811,0.86561783
STEI,52.14590715,0.947108002
STEI,53.05954015,0.827895595
STEI,56.069057,0.83811841
STEI,57.75093827,0.952560647
STEI,54.45121631,0.935331668
STEI,51.49195605,0.942441283
STEI,54.16104879,0.947890336
STEI,53.7476638,0.890036138
STEI,57.2481946,0.907429547
STEI,56.89794132,0.951164432
STEI,54.29885766,0.926289926
STEI,54.40453412,0.906933204
STEI,54.47554847,0.776608911
STEI,52.20006949,0.826319526
STEI,55.62596709,0.915192634
STEI,51.94876655,0.861946903
STEI,57.07226929,0.781259151
STEI,54.25618216,0.818473609
STEI,56.6654966,0.899885656
STEI,56.88509841,0.943467616
STEI,56.44165623,0.860499629
STEI,54.32509745,0.590266512
STEI,56.65856105,0.763609123
STEI,0.169661813,0.695705858
STEI,0.141524924,0.523054174
TREE,0.233581689,0.579646543
TREE,0.871205276,0.82529751
TREE,1.104753509,0.911462072
TREE,1.539250915,0.81256961
TREE,1.305730357,0.78250154
TREE,2.410455064,0.960721185
TREE,1.616759106,0.961538462
TREE,1.383231217,0.938040532
TREE,2.487964204,0.972679791
TREE,0.077532056,0.820032137
TREE,2.082847366,0.681988322
TREE,1.849295439,0.772001162
TREE,2.954047685,0.831970936
TREE,0.54370366,0.861181435
TREE,0.466171849,0.930275229
TREE,1.412375283,0.519426181
TREE,1.178810734,0.640923938
TREE,2.28356335,0.843222383
TREE,0.127730229,0.893868659
TREE,0.204814489,0.979950527
TREE,0.670506737,0.741935484
TREE,1.664008739,0.971499542
TREE,1.430483939,0.938136456
TREE,2.535213451,0.965681098
TREE,0.124761624,0.784938704
TREE,0.047260258,0.60086145
TREE,0.418960218,0.903342071
TREE,0.252045389,0.975866496
TREE,0.051514338,0.643601306
TREE,0.182141054,0.526965954
TREE,0.922700307,0.96728531
TREE,1.487754819,0.851291184
TREE,1.565264717,0.978771533
TREE,2.031360399,0.926320098
TREE,1.360895911,0.794887401
TREE,1.612513452,0.984972678
TREE,0.735967784,0.413867488
TREE,0.502398167,0.75242646
TREE,1.607150394,0.862552595
TREE,0.803396347,0.792573061
TREE,0.88087991,0.937995177
TREE,1.346904687,0.809100101
TREE,0.676412966,0.6039813
TREE,0.928136968,0.94556213
TREE,0.684495211,0.798169044
TREE,1.711820907,0.929913092
TREE,1.478258233,0.921809018
TREE,2.583011209,0.955813624
TREE,0.173216971,0.828681424
TREE,0.095987778,0.611782946
TREE,0.371075184,0.72517445
TREE,0.299448143,0.953814433
TREE,0.049969693,0.705137978
TREE,1.660339805,0.969668601
TREE,0.97586084,0.903703704
TREE,0.406014419,0.700680272
TREE,0.639552671,0.528569462
TREE,0.465200924,0.951883145
TREE,1.945263756,0.791283955
TREE,2.02277045,0.944130571
TREE,2.48884752,0.896570495
TREE,1.818362486,0.818257607
TREE,2.070020873,0.933652214
TREE,0.457516633,0.516245487
TREE,1.14194952,0.815107103
TREE,2.117810307,0.918873617
TREE,0.97463136,0.830956702
TREE,1.208191473,0.720489837
TREE,0.103489338,0.951577019
TREE,2.513871752,0.678268398
TREE,2.591383695,0.833285917
TREE,3.057478723,0.838223375
TREE,2.387001876,0.898408657
TREE,2.638631368,0.80977728
TREE,1.026120487,0.879412261
TREE,1.710589638,0.826421405
TREE,2.686448934,0.756038647
TREE,0.568645578,0.656278643
TREE,0.047924732,0.340656533
TREE,0.185695185,0.682180189
TREE,0.919123784,0.753739041
TREE,1.491331412,0.894736842
TREE,1.568840508,0.971168649
TREE,2.034933013,0.657224698
TREE,1.364465494,0.50238394
TREE,1.61608967,0.973807554
TREE,0.003635766,0.864479788
TREE,0.688062031,0.422149303
TREE,1.663910086,0.960528268
TREE,0.453936362,0.887104038
TREE,1.022546513,0.907364394
TREE,1.673267842,0.795625547
TREE,1.439725706,0.707531239
TREE,2.544471985,0.911733428
TREE,0.134170687,0.769067797
TREE,0.056693691,0.974955277
TREE,0.409597031,0.811031175
TREE,0.261055723,0.863046448
TREE,0.010852828,0.982879377
TREE,1.621777685,0.855685875
TREE,0.937349443,0.783973876
TREE,0.039549723,0.959783784
TREE,2.079273945,0.698702441
TREE,2.647898047,0.741786744
TREE,1.625351592,0.811278195
TREE,0.389529073,0.417855256
TREE,0.155947446,0.716294458
TREE,1.260683062,0.843696763
TREE,1.149842737,0.911241031
TREE,1.227335906,0.974945906
TREE,1.693375873,0.746969697
TREE,1.022881955,0.57984593
TREE,1.274591,0.975703037
TREE,0.338082246,0.894421272
TREE,0.3464712,0.546501099
TREE,1.322330097,0.96441791
TREE,0.795483012,0.899963842
TREE,1.364126592,0.919151312
TREE,0.341639894,0.318853363
TREE,1.283816795,0.831799885
TREE,0.752818668,0.531179564
TREE,0.986357896,0.736455271
TREE,0.118407809,0.692557334
TREE,2.292069439,0.919490377
TREE,2.369576774,0.983319819
TREE,2.835653309,0.748841997
TREE,2.16516553,0.445125819
TREE,2.416826926,0.983070236
